,created_at,category,idea_id
203,2018-04-17 14:01:09.423,private_event,203
204,2018-02-05 12:43:06.993,popup_shop,204
205,2018-09-20 11:23:10.690,gallery,205
206,2018-06-07 10:39:58.039,popup_shop,206
207,2018-04-14 01:34:20.561,private_event,207
208,2018-09-10 11:30:25.515,popup_shop,208
209,2018-08-31 13:59:32.014,popup_bar,209
210,2019-01-11 10:11:37.520,popup_shop,210
211,2018-02-22 11:50:48.936,gallery,211
212,2018-05-20 14:31:07.617,gallery,212
213,2018-01-11 00:44:21.912,popup_bar,213
214,2018-07-16 09:17:50.517,private_event,214
215,2018-06-14 19:14:18.109,popup_shop,215
216,2018-02-03 20:44:09.726,private_event,216
217,2018-04-03 05:35:54.131,popup_shop,217
218,2018-06-11 07:23:46.314,popup_bar,218
219,2018-05-10 13:37:32.208,sample_sale,219
220,2018-02-02 22:51:06.034,popup_shop,220
221,2018-02-08 15:12:32.459,popup_shop,221
222,2018-09-06 11:59:36.079,popup_shop,222
223,2018-09-18 18:42:05.948,popup_shop,223
224,2018-07-02 22:23:22.701,popup_shop,224
225,2018-02-07 15:17:06.260,private_event,225
226,2018-02-09 15:55:16.943,popup_shop,226
227,2018-09-18 20:15:55.364,popup_bar,227
228,2018-09-13 07:50:23.800,popup_shop,228
229,2018-03-23 16:13:33.765,popup_shop,229
230,2018-02-27 21:07:25.249,gallery,230
231,2018-01-18 11:44:20.585,private_event,231
232,2018-04-22 13:41:50.167,popup_shop,232
233,2018-01-17 11:00:17.177,popup_shop,233
234,2019-01-14 12:27:36.001,private_event,234
235,2018-11-19 16:28:16.919,popup_shop,235
236,2018-01-28 11:17:05.596,popup_bar,236
237,2018-06-25 16:06:06.096,popup_bar,237
238,2018-07-04 15:31:02.339,popup_shop,238
239,2018-09-24 11:18:40.119,private_event,239
240,2018-07-03 16:20:45.135,popup_shop,240
241,2018-04-18 21:53:26.790,unique,241
242,2018-05-15 13:03:38.220,popup_bar,242
243,2018-01-12 21:08:22.668,popup_shop,243
244,2018-03-12 01:45:02.254,unique,244
245,2018-05-21 08:51:16.392,private_event,245
246,2018-07-30 08:06:41.970,popup_shop,246
247,2018-05-14 08:44:37.023,unique,247
248,2018-03-26 21:47:32.222,popup_shop,248
249,2018-05-18 13:34:16.399,popup_shop,249
250,2018-03-24 19:56:25.709,unique,250
251,2019-01-12 16:15:10.842,popup_bar,251
252,2019-01-18 14:57:40.851,popup_shop,252
253,2018-07-24 14:54:14.986,popup_shop,253
254,2018-06-04 16:33:08.519,popup_shop,254
255,2018-03-19 06:58:20.613,popup_shop,255
256,2018-02-09 22:41:45.401,popup_bar,256
257,2018-01-11 16:49:36.853,popup_shop,257
258,2018-12-22 08:25:25.983,popup_shop,258
259,2018-05-22 05:12:01.603,popup_shop,259
260,2018-10-09 09:45:44.737,popup_shop,260
261,2018-10-14 17:24:53.832,popup_bar,261
262,2018-06-04 10:00:41.542,popup_shop,262
263,2018-11-22 10:30:52.978,unique,263
264,2018-10-30 11:02:44.556,popup_shop,264
265,2018-10-03 18:32:07.585,popup_shop,265
266,2018-11-28 13:02:08.626,popup_shop,266
267,2018-01-23 00:48:15.309,popup_bar,267
268,2018-01-24 01:37:43.962,private_event,268
269,2018-03-08 12:41:04.989,popup_bar,269
270,2018-10-25 15:30:17.899,popup_shop,270
271,2018-02-26 08:06:14.589,popup_shop,271
272,2018-08-12 14:02:05.128,gallery,272
273,2018-05-21 15:06:15.349,unique,273
274,2018-01-26 08:46:17.125,popup_shop,274
275,2018-05-07 19:01:23.534,popup_shop,275
276,2018-03-28 20:52:14.927,private_event,276
277,2018-04-10 14:12:07.517,popup_bar,277
278,2018-12-04 11:16:51.988,private_event,278
279,2018-12-16 21:03:38.831,popup_shop,279
280,2018-08-15 22:18:52.044,private_event,280
281,2018-08-29 13:57:52.582,popup_shop,281
282,2018-03-14 09:21:43.856,popup_shop,282
283,2018-04-03 16:59:01.915,popup_shop,283
284,2018-03-20 17:13:09.813,popup_bar,284
285,2018-03-09 17:29:47.181,popup_shop,285
286,2018-03-25 00:40:29.100,gallery,286
287,2018-04-30 15:29:52.518,popup_bar,287
288,2019-01-17 13:40:20.368,private_event,288
289,2018-02-23 12:48:55.843,popup_shop,289
290,2018-03-09 11:02:01.336,popup_shop,290
291,2018-11-18 21:55:09.739,popup_shop,291
292,2018-03-04 18:11:51.865,unique,292
293,2018-08-30 09:42:57.371,popup_shop,293
294,2018-08-27 08:51:18.851,popup_shop,294
295,2018-10-01 19:57:32.627,popup_bar,295
296,2018-06-21 02:54:22.291,gallery,296
297,2018-03-01 18:54:03.794,popup_shop,297
298,2018-09-19 16:38:11.914,popup_shop,298
299,2018-01-10 12:23:43.267,unique,299
300,2018-04-05 00:47:33.278,gallery,300
301,2018-08-07 13:33:02.527,popup_bar,301
302,2018-03-16 15:11:04.167,popup_shop,302
303,2018-06-18 18:15:47.263,unique,303
304,2018-05-30 16:19:36.150,popup_shop,304
305,2019-01-14 00:08:38.850,unique,305
306,2018-09-04 18:46:28.478,gallery,306
307,2018-11-29 10:51:26.787,private_event,307
308,2018-03-26 08:06:33.678,popup_shop,308
309,2018-01-08 06:36:08.097,popup_bar,309
310,2018-09-15 16:29:10.417,popup_shop,310
311,2018-04-04 12:42:23.847,popup_shop,311
312,2019-01-03 18:42:13.406,popup_shop,312
313,2018-01-22 17:43:24.195,popup_shop,313
314,2018-06-16 18:56:07.872,unique,314
315,2018-01-24 17:36:40.067,private_event,315
316,2018-02-16 16:39:44.539,private_event,316
317,2018-04-09 10:42:55.281,gallery,317
318,2018-01-26 09:56:35.767,private_event,318
319,2018-01-08 12:50:06.434,popup_shop,319
320,2018-01-02 13:56:06.320,popup_shop,320
321,2019-01-11 10:51:09.800,unique,321
322,2018-03-06 10:34:48.613,unique,322
323,2018-03-13 08:11:59.602,popup_shop,323
324,2018-11-11 20:05:24.126,popup_shop,324
325,2018-05-03 15:23:13.084,private_event,325
326,2018-05-27 19:42:48.048,popup_shop,326
327,2018-04-04 16:58:55.327,private_event,327
328,2018-10-25 09:33:12.689,gallery,328
329,2018-11-13 14:47:55.379,popup_bar,329
330,2018-01-10 14:05:27.315,popup_shop,330
331,2018-12-18 20:44:23.457,private_event,331
332,2018-10-16 16:34:11.518,popup_shop,332
333,2018-04-22 09:26:18.280,unique,333
334,2018-01-05 10:51:29.128,sample_sale,334
335,2018-06-06 16:03:24.161,popup_bar,335
336,2018-08-06 08:59:25.019,popup_shop,336
337,2018-02-02 03:13:52.014,private_event,337
338,2018-08-23 06:47:14.214,popup_shop,338
339,2019-01-11 02:06:41.895,unique,339
340,2018-09-09 19:14:55.979,popup_shop,340
341,2018-04-03 11:38:09.836,private_event,341
342,2018-01-05 14:33:19.909,popup_bar,342
343,2019-01-07 14:01:13.826,private_event,343
344,2018-02-12 17:50:10.035,popup_shop,344
345,2018-10-21 13:25:31.782,popup_shop,345
346,2018-11-23 06:13:53.494,popup_bar,346
347,2018-07-08 23:47:41.267,popup_shop,347
348,2018-10-23 07:31:09.553,popup_shop,348
349,2018-04-04 14:14:59.316,popup_bar,349
350,2018-01-03 20:28:06.054,private_event,350
351,2018-02-27 19:01:55.434,popup_shop,351
352,2018-04-16 19:33:35.493,popup_shop,352
353,2018-01-04 17:00:14.200,gallery,353
354,2018-02-01 16:27:21.969,popup_shop,354
355,2018-07-25 10:25:06.003,popup_shop,355
356,2018-10-16 13:23:28.946,popup_shop,356
357,2018-06-12 15:28:16.064,unique,357
358,2018-02-06 11:07:51.404,popup_shop,358
359,2018-07-17 09:28:23.605,popup_bar,359
360,2018-11-22 09:36:06.673,private_event,360
361,2018-04-10 14:39:20.766,unique,361
362,2018-09-03 09:26:33.691,popup_shop,362
363,2018-01-21 18:22:45.154,popup_shop,363
364,2018-01-31 16:18:18.461,unique,364
365,2018-09-02 19:47:58.855,popup_shop,365
366,2018-12-06 12:03:36.648,popup_shop,366
367,2018-10-09 13:54:04.446,unique,367
368,2019-01-03 12:20:13.381,popup_bar,368
369,2018-12-28 15:01:21.566,popup_bar,369
370,2018-03-05 17:53:07.599,private_event,370
371,2018-02-05 14:54:32.670,popup_shop,371
372,2018-08-01 14:21:10.815,unique,372
373,2018-06-02 20:51:41.368,popup_shop,373
374,2018-03-01 19:28:44.715,popup_shop,374
375,2018-06-04 12:25:25.911,popup_shop,375
376,2018-05-30 01:21:05.557,unique,376
377,2018-02-19 11:35:40.881,popup_shop,377
378,2018-03-16 03:35:12.420,popup_shop,378
379,2018-09-13 07:30:29.020,popup_bar,379
380,2018-06-06 09:22:32.142,popup_shop,380
381,2018-01-24 18:42:34.706,popup_shop,381
382,2018-07-23 16:30:29.048,popup_shop,382
383,2018-02-16 10:26:37.847,popup_shop,383
384,2018-05-16 10:56:11.597,popup_shop,384
385,2018-02-18 23:08:40.619,popup_shop,385
386,2018-07-15 15:51:11.178,popup_bar,386
387,2018-04-04 13:53:00.297,popup_bar,387
388,2018-08-24 09:14:30.265,gallery,388
389,2019-01-06 13:04:25.778,private_event,389
390,2018-07-05 13:01:20.763,popup_shop,390
391,2019-01-16 18:57:20.567,popup_shop,391
392,2018-02-06 19:32:46.383,popup_shop,392
393,2018-02-02 12:42:11.273,popup_shop,393
394,2018-02-08 18:31:05.450,popup_shop,394
395,2018-05-28 03:31:59.338,popup_shop,395
396,2018-04-09 14:57:16.721,popup_shop,396
397,2018-08-28 21:35:32.337,private_event,397
398,2018-07-18 09:58:49.442,popup_shop,398
399,2018-07-28 14:26:42.230,popup_shop,399
400,2018-12-21 15:45:07.246,popup_shop,400
401,2018-02-04 04:57:10.343,popup_shop,401
402,2018-03-09 11:09:06.688,popup_shop,402
403,2018-08-14 19:27:08.142,private_event,403
404,2018-03-14 13:45:01.541,popup_shop,404
405,2018-02-01 13:29:26.525,popup_bar,405
406,2018-05-03 14:35:31.216,popup_shop,406
407,2018-09-27 08:10:01.861,popup_shop,407
408,2018-07-03 09:48:56.521,popup_shop,408
409,2018-04-22 22:54:45.078,popup_shop,409
410,2018-09-22 13:24:04.715,popup_bar,410
411,2018-05-01 15:27:31.567,popup_shop,411
412,2018-02-18 04:27:22.802,popup_shop,412
413,2018-07-06 20:21:35.348,popup_shop,413
414,2018-09-17 09:19:34.975,popup_bar,414
415,2018-10-09 10:03:01.896,private_event,415
416,2018-12-19 20:49:31.176,popup_shop,416
417,2018-10-24 11:58:24.950,popup_shop,417
418,2018-07-29 21:08:56.666,popup_shop,418
419,2018-08-30 20:05:48.640,unique,419
420,2018-01-24 20:25:08.964,popup_bar,420
421,2018-02-13 19:14:12.527,private_event,421
422,2018-07-21 02:00:36.630,popup_shop,422
423,2018-01-05 20:16:34.424,popup_shop,423
424,2018-06-11 15:41:37.713,private_event,424
425,2018-07-30 15:09:39.790,sample_sale,425
426,2018-06-04 21:32:50.301,popup_bar,426
427,2018-08-06 10:51:58.445,private_event,427
428,2018-02-20 00:20:03.775,popup_shop,428
429,2018-03-16 10:57:45.292,popup_bar,429
430,2018-01-22 17:43:52.971,gallery,430
431,2018-03-27 15:26:53.408,popup_shop,431
432,2018-03-25 01:03:31.760,private_event,432
433,2018-05-14 13:07:54.779,popup_shop,433
434,2018-04-17 07:28:54.552,popup_shop,434
435,2018-03-20 17:15:19.997,popup_shop,435
436,2018-01-06 10:44:49.968,popup_shop,436
437,2018-02-16 23:05:40.624,popup_shop,437
438,2018-01-23 17:42:43.222,popup_shop,438
439,2018-08-02 11:05:11.984,popup_shop,439
440,2018-06-02 12:27:27.267,popup_bar,440
441,2018-03-28 15:55:52.985,popup_shop,441
442,2018-02-09 09:25:49.613,private_event,442
443,2018-06-11 21:35:46.545,gallery,443
444,2018-11-29 11:40:17.431,popup_shop,444
445,2018-03-27 02:44:14.115,popup_shop,445
446,2018-09-10 10:14:54.839,popup_bar,446
447,2018-02-21 13:46:26.469,popup_shop,447
448,2018-01-08 15:48:13.265,popup_bar,448
449,2018-11-24 12:37:40.230,popup_bar,449
450,2018-11-09 15:59:55.215,popup_bar,450
451,2018-05-22 14:00:19.468,popup_shop,451
452,2018-01-29 18:57:24.785,gallery,452
453,2018-10-30 14:22:45.575,popup_shop,453
454,2018-04-16 15:35:19.787,popup_shop,454
455,2018-09-18 13:31:28.281,popup_shop,455
456,2018-09-25 16:21:19.311,popup_bar,456
457,2018-10-19 10:14:52.306,popup_bar,457
458,2018-03-22 13:32:24.409,private_event,458
459,2018-02-06 16:02:37.103,popup_shop,459
460,2018-04-17 12:45:26.789,popup_shop,460
461,2018-02-12 17:06:59.380,popup_shop,461
462,2018-09-18 11:54:53.126,popup_shop,462
463,2018-05-08 11:19:31.338,popup_shop,463
464,2018-10-27 10:51:14.420,unique,464
465,2018-03-15 11:12:17.191,popup_shop,465
466,2018-03-30 09:58:27.622,popup_shop,466
467,2018-01-23 13:40:23.854,popup_shop,467
468,2018-11-06 15:42:07.046,popup_shop,468
469,2018-04-25 12:02:34.683,popup_shop,469
470,2018-11-15 11:41:34.530,private_event,470
471,2018-06-13 15:03:04.739,private_event,471
472,2018-10-12 12:09:44.025,private_event,472
473,2018-01-16 08:36:47.515,popup_shop,473
474,2018-06-25 23:08:25.453,popup_shop,474
475,2018-01-12 12:52:08.057,popup_shop,475
476,2018-03-18 15:48:33.284,private_event,476
477,2018-02-15 13:55:01.966,gallery,477
478,2018-04-02 15:43:05.993,popup_bar,478
479,2018-10-01 09:22:32.243,popup_shop,479
480,2018-02-15 11:15:39.139,unique,480
481,2018-02-13 09:48:42.684,popup_shop,481
482,2018-02-12 22:03:15.842,popup_bar,482
483,2018-05-21 12:23:55.053,sample_sale,483
484,2018-04-04 15:58:54.368,popup_shop,484
485,2018-05-30 16:57:36.714,popup_shop,485
486,2018-06-23 18:06:15.887,popup_shop,486
487,2018-01-17 17:14:37.303,private_event,487
488,2018-04-05 13:59:12.707,sample_sale,488
489,2018-03-25 11:35:58.878,popup_shop,489
490,2018-01-15 14:23:54.761,gallery,490
491,2018-10-11 17:19:34.864,unique,491
492,2018-02-09 17:57:37.711,private_event,492
493,2018-01-17 09:47:42.489,popup_shop,493
494,2018-07-29 08:58:36.717,popup_shop,494
495,2018-02-20 16:25:50.499,popup_shop,495
496,2018-10-09 09:23:24.296,unique,496
497,2018-08-14 19:52:25.811,popup_shop,497
498,2018-03-21 12:13:24.418,popup_shop,498
499,2018-01-31 11:28:26.117,private_event,499
500,2018-03-22 13:49:35.356,popup_shop,500
501,2018-06-14 12:01:17.236,private_event,501
502,2018-02-05 11:33:55.453,popup_shop,502
503,2018-06-20 11:29:25.030,popup_shop,503
504,2018-06-12 18:30:19.665,popup_shop,504
505,2018-08-29 13:56:35.571,popup_shop,505
506,2018-04-20 15:33:07.158,popup_shop,506
507,2018-01-14 14:53:18.436,popup_shop,507
508,2018-01-19 18:15:11.107,popup_shop,508
509,2018-06-03 22:46:06.817,popup_bar,509
510,2018-05-05 01:08:19.229,popup_shop,510
511,2018-11-14 10:29:37.262,unique,511
512,2018-04-23 13:35:24.046,popup_shop,512
513,2018-06-11 07:33:38.893,popup_shop,513
514,2018-05-11 13:57:01.454,unique,514
515,2018-04-03 07:38:16.829,popup_bar,515
516,2018-08-28 15:18:02.214,popup_shop,516
517,2018-01-08 12:21:57.779,popup_shop,517
518,2018-04-20 22:02:09.426,popup_shop,518
519,2018-03-10 13:39:06.546,popup_shop,519
520,2018-01-11 12:48:01.482,popup_shop,520
521,2018-08-03 10:37:48.111,private_event,521
522,2018-09-12 11:24:06.102,popup_shop,522
523,2018-01-04 10:08:28.522,popup_shop,523
524,2018-04-06 09:28:31.912,popup_bar,524
525,2018-02-11 14:58:16.796,popup_shop,525
526,2018-03-17 05:10:18.035,popup_bar,526
527,2018-01-24 20:22:07.767,popup_shop,527
528,2018-06-02 08:44:18.355,unique,528
529,2018-07-07 19:57:31.790,popup_bar,529
530,2018-07-26 13:19:25.441,popup_shop,530
531,2018-01-20 21:55:25.615,popup_shop,531
532,2018-05-16 18:16:41.639,popup_shop,532
533,2018-06-06 14:49:03.386,gallery,533
534,2018-03-04 12:52:48.857,popup_shop,534
535,2018-04-08 15:28:58.417,popup_bar,535
536,2018-04-05 17:01:07.567,private_event,536
537,2018-07-23 19:14:38.446,popup_shop,537
538,2018-01-18 09:59:36.935,popup_shop,538
539,2018-07-20 18:25:02.122,popup_shop,539
540,2018-06-22 10:51:39.838,popup_shop,540
541,2018-09-03 12:50:18.744,popup_shop,541
542,2018-03-19 14:55:15.425,popup_shop,542
543,2018-08-10 08:14:16.089,popup_shop,543
544,2018-06-06 15:18:20.748,unique,544
545,2018-07-13 00:36:40.379,popup_shop,545
546,2018-07-11 12:59:36.466,popup_shop,546
547,2018-01-15 11:48:24.819,popup_shop,547
548,2018-05-24 15:37:40.449,popup_shop,548
549,2018-04-24 11:24:14.320,private_event,549
550,2018-09-18 13:39:05.736,popup_shop,550
551,2019-01-13 18:58:32.442,popup_bar,551
552,2018-10-28 11:24:36.912,popup_shop,552
553,2018-02-09 13:10:45.336,popup_bar,553
554,2018-11-07 15:33:49.577,popup_shop,554
555,2018-09-16 08:55:45.149,popup_shop,555
556,2018-11-22 12:17:15.358,popup_shop,556
557,2018-08-14 13:25:08.658,popup_shop,557
558,2018-09-24 12:06:42.418,popup_bar,558
559,2018-08-19 11:38:21.812,popup_bar,559
560,2018-02-08 11:43:39.142,popup_shop,560
561,2018-04-13 09:38:00.158,popup_shop,561
562,2018-04-05 09:04:41.868,unique,562
563,2018-06-13 22:37:50.690,popup_shop,563
564,2018-07-09 21:45:17.185,popup_shop,564
565,2018-03-05 17:28:23.445,popup_shop,565
566,2018-10-05 15:42:07.976,unique,566
567,2018-07-04 15:49:18.013,popup_shop,567
568,2018-03-22 14:26:14.879,popup_shop,568
569,2018-02-19 15:36:47.068,popup_shop,569
570,2018-06-26 02:57:19.191,popup_shop,570
571,2018-08-13 22:11:54.971,popup_bar,571
572,2018-07-29 07:32:01.857,popup_shop,572
